epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
252,988.236,0.08912,2.28596,0.26217,0.09302,0.86888,0.99913,1,0.995,0.995,0.96586,0.96667,0.97199,0.60703,0.18173,2.21525,0.24302,0.195,0.47213,0.0050302,0.0050302,0.0050302
253,992.31,0.08748,2.30225,0.25826,0.08944,0.88373,0.99913,1,0.995,0.99439,0.94918,0.95,0.96142,0.59493,0.17705,2.29344,0.24594,0.19226,0.45952,0.0050104,0.0050104,0.0050104
254,996.195,0.08882,2.22932,0.25025,0.08877,0.88182,0.99914,1,0.995,0.99351,0.96584,0.96667,0.97553,0.57917,0.18234,2.33267,0.272,0.19566,0.46969,0.0049906,0.0049906,0.0049906
255,1000.04,0.08737,2.35698,0.25292,0.08984,0.88166,0.99914,1,0.995,0.99096,0.94918,0.95,0.95164,0.54968,0.19092,2.54971,0.2744,0.19107,0.4777,0.0049708,0.0049708,0.0049708
256,1003.97,0.09273,2.31498,0.24453,0.09154,0.87416,0.99914,1,0.995,0.99211,0.96583,0.96667,0.97043,0.59342,0.19138,2.27759,0.29165,0.1873,0.46952,0.004951,0.004951,0.004951
257,1007.83,0.09634,2.26881,0.24861,0.09292,0.88905,0.99914,1,0.995,0.99433,0.96583,0.96667,0.96744,0.59896,0.1925,2.22146,0.23226,0.19026,0.47803,0.0049312,0.0049312,0.0049312
258,1011.7,0.0926,2.22485,0.24695,0.09471,0.88327,0.99914,1,0.995,0.99233,0.98249,0.98333,0.98912,0.61993,0.18837,2.12213,0.22762,0.19356,0.47573,0.0049114,0.0049114,0.0049114
259,1015.6,0.09029,2.49448,0.24556,0.09121,0.87324,0.99913,1,0.995,0.9945,0.96583,0.96667,0.97023,0.58574,0.19112,2.29402,0.23365,0.18538,0.4779,0.0048916,0.0048916,0.0048916
260,1019.48,0.08888,2.39956,0.24769,0.09153,0.88518,0.99914,1,0.995,0.9933,0.96584,0.96667,0.9756,0.5768,0.1808,2.33569,0.21691,0.17422,0.46535,0.0048718,0.0048718,0.0048718
261,1023.34,0.0912,2.25191,0.24493,0.09412,0.88683,0.99913,1,0.995,0.995,0.93252,0.93333,0.94547,0.60616,0.18054,2.37769,0.22191,0.17815,0.47257,0.004852,0.004852,0.004852
262,1027.21,0.0938,2.31908,0.2523,0.09336,0.88645,0.99914,1,0.995,0.995,0.94918,0.95,0.94353,0.60908,0.18237,2.33974,0.23438,0.18779,0.47383,0.0048322,0.0048322,0.0048322
263,1031.03,0.08737,2.35363,0.24711,0.08666,0.88454,0.99914,1,0.995,0.98873,0.94918,0.95,0.94835,0.59636,0.20481,2.35933,0.23339,0.19103,0.49709,0.0048124,0.0048124,0.0048124
264,1034.94,0.0912,2.37256,0.23973,0.08964,0.87971,0.99913,1,0.995,0.99225,0.94918,0.95,0.95985,0.62628,0.19751,2.31394,0.21198,0.18935,0.49127,0.0047926,0.0047926,0.0047926
265,1038.84,0.08811,2.23793,0.23841,0.09125,0.88579,0.99914,1,0.995,0.99254,0.93253,0.93333,0.93748,0.58839,0.19836,2.38077,0.21395,0.18874,0.49273,0.0047728,0.0047728,0.0047728
266,1042.71,0.09205,2.23655,0.23011,0.09212,0.89036,0.99915,1,0.995,0.99335,0.94919,0.95,0.9619,0.5745,0.19122,2.3357,0.21508,0.17786,0.48502,0.004753,0.004753,0.004753
267,1046.77,0.08974,2.30215,0.232,0.09151,0.87061,0.99913,1,0.995,0.99038,0.96583,0.96667,0.97473,0.63176,0.18998,2.1931,0.2221,0.17888,0.48146,0.0047332,0.0047332,0.0047332
268,1050.68,0.08909,2.17841,0.22916,0.09139,0.88152,0.99913,1,0.995,0.99223,0.96583,0.96667,0.97711,0.62815,0.19386,2.22221,0.22956,0.18101,0.48141,0.0047134,0.0047134,0.0047134
269,1054.56,0.08718,2.23855,0.23418,0.08994,0.87894,0.99914,1,0.995,0.99426,0.96584,0.96667,0.97432,0.60363,0.17528,2.31301,0.23564,0.17042,0.46293,0.0046936,0.0046936,0.0046936
270,1058.45,0.09039,2.25794,0.23765,0.09171,0.87625,0.99914,1,0.995,0.99445,0.94918,0.95,0.96489,0.61367,0.16075,2.29072,0.21758,0.16418,0.45462,0.0046738,0.0046738,0.0046738
271,1062.3,0.08996,2.23125,0.23287,0.09312,0.86944,0.99914,1,0.995,0.99343,0.96591,0.96667,0.98031,0.5977,0.16835,2.23299,0.20773,0.17311,0.46498,0.004654,0.004654,0.004654
272,1066.19,0.08651,2.2099,0.22275,0.08511,0.883,0.99914,1,0.995,0.99283,0.98262,0.98333,0.99045,0.61743,0.18265,2.18367,0.20533,0.18514,0.47551,0.0046342,0.0046342,0.0046342
273,1070.02,0.08829,2.2649,0.22636,0.08705,0.89813,0.99914,1,0.995,0.99317,0.98253,0.98333,0.99036,0.63649,0.18492,2.07209,0.20219,0.19282,0.46948,0.0046144,0.0046144,0.0046144
274,1074.01,0.09551,2.3126,0.22924,0.0928,0.86817,0.99913,1,0.995,0.99306,0.94917,0.95,0.94888,0.60853,0.18287,2.25666,0.24817,0.1856,0.46414,0.0045946,0.0045946,0.0045946
275,1077.85,0.09314,2.24213,0.22963,0.08946,0.88694,0.99897,1,0.995,0.99205,0.96567,0.96667,0.96202,0.61096,0.17263,2.24647,0.29169,0.17601,0.45554,0.0045748,0.0045748,0.0045748
276,1081.72,0.09866,2.28864,0.2234,0.09679,0.89108,0.99913,1,0.995,0.99449,0.96583,0.96667,0.97529,0.62363,0.17081,2.26717,0.22946,0.18174,0.44196,0.004555,0.004555,0.004555
277,1085.62,0.09494,2.25614,0.22729,0.0964,0.87488,0.99914,1,0.995,0.99326,0.96583,0.96667,0.97602,0.60191,0.18114,2.25892,0.19388,0.19722,0.44999,0.0045352,0.0045352,0.0045352
278,1089.58,0.09113,2.24354,0.23145,0.09048,0.88142,0.99914,1,0.995,0.99317,0.94919,0.95,0.96901,0.59114,0.16624,2.29377,0.19693,0.17321,0.44513,0.0045154,0.0045154,0.0045154
279,1093.46,0.09189,2.17933,0.21749,0.09061,0.88258,1,1,0.995,0.9924,0.96667,0.96667,0.9757,0.62777,0.1736,2.19739,0.2036,0.16754,0.45193,0.0044956,0.0044956,0.0044956
280,1097.56,0.08673,2.26424,0.22366,0.09002,0.88112,0.99914,1,0.995,0.99458,0.96584,0.96667,0.97505,0.62044,0.1816,2.25855,0.20276,0.17756,0.46017,0.0044758,0.0044758,0.0044758
281,1101.46,0.08716,2.24389,0.23083,0.0889,0.89132,0.99915,1,0.995,0.99458,0.96585,0.96667,0.97037,0.62646,0.19009,2.18602,0.22045,0.18814,0.46518,0.004456,0.004456,0.004456
282,1105.37,0.08544,2.31815,0.22813,0.08795,0.87843,0.99914,1,0.995,0.9936,0.96583,0.96667,0.96131,0.62854,0.20087,2.16445,0.21841,0.182,0.47818,0.0044362,0.0044362,0.0044362
283,1109.21,0.08863,2.16207,0.21673,0.08794,0.89202,0.99913,1,0.995,0.9935,0.96583,0.96667,0.97448,0.64048,0.19718,2.18428,0.19178,0.16949,0.47716,0.0044164,0.0044164,0.0044164
284,1113.23,0.08673,2.28601,0.2125,0.0857,0.87933,0.99915,1,0.995,0.99328,0.96584,0.96667,0.96902,0.63177,0.17154,2.20724,0.19882,0.16142,0.45909,0.0043966,0.0043966,0.0043966
285,1117.08,0.08375,2.34845,0.21564,0.0871,0.87156,0.99914,1,0.995,0.99354,0.96584,0.96667,0.96913,0.61881,0.17438,2.21358,0.20827,0.16649,0.46052,0.0043768,0.0043768,0.0043768
286,1120.97,0.08523,2.24339,0.21267,0.08911,0.87381,0.99914,1,0.995,0.99331,0.96584,0.96667,0.96901,0.61293,0.17704,2.19689,0.19346,0.1699,0.46394,0.004357,0.004357,0.004357
287,1124.88,0.0833,2.16276,0.20626,0.08649,0.87627,0.99914,1,0.995,0.98948,0.98249,0.98333,0.98665,0.63152,0.18048,2.0849,0.2122,0.17286,0.46236,0.0043372,0.0043372,0.0043372
288,1128.77,0.0915,2.21812,0.20884,0.08807,0.87233,0.99915,1,0.995,0.99194,0.96584,0.96667,0.96792,0.62519,0.17539,2.08125,0.215,0.1893,0.45575,0.0043174,0.0043174,0.0043174
289,1132.63,0.08589,2.14797,0.20707,0.08553,0.8853,0.99914,1,0.995,0.99416,0.98249,0.98333,0.98298,0.63432,0.16684,2.02765,0.20373,0.18713,0.45444,0.0042976,0.0042976,0.0042976
290,1136.5,0.09109,2.23503,0.21375,0.0894,0.87624,0.99913,1,0.995,0.99337,0.96584,0.96667,0.97815,0.63885,0.18324,2.03389,0.20333,0.16292,0.46667,0.0042778,0.0042778,0.0042778
291,1140.37,0.08643,2.23457,0.2125,0.08709,0.88445,0.99913,1,0.995,0.99446,0.96586,0.96667,0.97733,0.64624,0.16399,2.05387,0.20018,0.15318,0.45497,0.004258,0.004258,0.004258
292,1144.58,0.08282,2.2749,0.19723,0.08648,0.88328,0.99914,1,0.995,0.99446,0.96587,0.96667,0.97923,0.61706,0.15842,2.17413,0.196,0.16127,0.45346,0.0042382,0.0042382,0.0042382
293,1148.4,0.08365,2.1714,0.20148,0.08495,0.88304,0.99914,1,0.995,0.99451,0.96584,0.96667,0.97769,0.65396,0.16972,2.11446,0.19421,0.15898,0.46283,0.0042184,0.0042184,0.0042184
294,1152.43,0.08632,2.13605,0.20097,0.08672,0.87584,0.99914,1,0.995,0.99395,0.96583,0.96667,0.97865,0.64276,0.16556,2.12733,0.19385,0.15979,0.45559,0.0041986,0.0041986,0.0041986
295,1156.31,0.08318,2.21906,0.19566,0.08596,0.88272,0.99915,1,0.995,0.99411,0.94919,0.95,0.9593,0.64081,0.16766,2.14633,0.18751,0.16355,0.45442,0.0041788,0.0041788,0.0041788
296,1160.2,0.08755,2.20261,0.20144,0.08369,0.884,0.99914,1,0.995,0.99393,0.96583,0.96667,0.97326,0.60217,0.16691,2.29169,0.18956,0.17127,0.44951,0.004159,0.004159,0.004159
297,1164.1,0.08506,2.20101,0.20257,0.08475,0.87962,0.99913,1,0.995,0.99326,0.96583,0.96667,0.97333,0.62759,0.16787,2.16241,0.18353,0.17151,0.44632,0.0041392,0.0041392,0.0041392
298,1167.99,0.08809,2.18213,0.21167,0.08588,0.87512,0.99913,1,0.995,0.99301,0.98248,0.98333,0.98787,0.64936,0.17573,2.05368,0.18139,0.17551,0.45597,0.0041194,0.0041194,0.0041194
299,1171.86,0.08908,2.18266,0.20515,0.09139,0.89042,0.99913,1,0.995,0.99065,0.98247,0.98333,0.98912,0.67569,0.1733,2.02562,0.19126,0.1706,0.45513,0.0040996,0.0040996,0.0040996
300,1175.9,0.08354,2.20111,0.206,0.0857,0.87913,0.99915,1,0.995,0.98885,0.98249,0.98333,0.98586,0.66369,0.17599,2.02762,0.19411,0.1702,0.45351,0.0040798,0.0040798,0.0040798
301,1179.77,0.08642,2.14123,0.20451,0.09068,0.87074,0.99914,1,0.995,0.98401,0.98249,0.98333,0.98486,0.66033,0.17276,2.0266,0.18163,0.17769,0.44853,0.00406,0.00406,0.00406
302,1183.63,0.08828,2.11585,0.19734,0.09077,0.88071,0.99914,1,0.995,0.98596,0.98248,0.98333,0.98662,0.64854,0.17348,2.04546,0.20057,0.17166,0.4481,0.0040402,0.0040402,0.0040402
303,1187.52,0.08841,2.18156,0.2003,0.08899,0.88334,0.99914,1,0.995,0.98537,0.98249,0.98333,0.98687,0.6595,0.16025,2.01263,0.19263,0.16526,0.43888,0.0040204,0.0040204,0.0040204
304,1191.4,0.08649,2.15639,0.19225,0.0847,0.88679,0.99914,1,0.995,0.98562,0.98249,0.98333,0.9868,0.63542,0.16424,2.05748,0.18249,0.15988,0.43916,0.0040006,0.0040006,0.0040006
305,1195.28,0.08953,2.25646,0.19137,0.09132,0.87934,0.99914,1,0.995,0.99214,0.98248,0.98333,0.98571,0.63717,0.16887,2.06591,0.18326,0.1631,0.45246,0.0039808,0.0039808,0.0039808
306,1199.36,0.08326,2.22326,0.19113,0.086,0.88063,0.99915,1,0.995,0.995,0.96594,0.96667,0.97758,0.63761,0.17553,2.06692,0.17806,0.16811,0.46353,0.003961,0.003961,0.003961
307,1203.22,0.08815,2.17238,0.19672,0.0854,0.87225,0.99914,1,0.995,0.99348,0.98249,0.98333,0.98988,0.65471,0.18419,2.02182,0.176,0.17321,0.46954,0.0039412,0.0039412,0.0039412
308,1207.08,0.08232,2.19115,0.19206,0.08159,0.87004,0.99915,1,0.995,0.99449,0.9825,0.98333,0.9882,0.67834,0.1709,2.01033,0.17043,0.17323,0.4524,0.0039214,0.0039214,0.0039214
309,1211.11,0.0849,2.22216,0.18981,0.08592,0.88314,0.9991,1,0.995,0.995,0.98245,0.98333,0.98846,0.65635,0.17395,2.02548,0.17112,0.17116,0.46063,0.0039016,0.0039016,0.0039016
310,1215.06,0.0875,2.19853,0.18919,0.0864,0.87933,0.9991,1,0.995,0.995,0.98245,0.98333,0.98785,0.64882,0.16909,2.01156,0.17657,0.16267,0.45575,0.0038818,0.0038818,0.0038818
311,1218.95,0.08291,2.14604,0.19219,0.0865,0.87475,0.99913,1,0.995,0.99241,0.98248,0.98333,0.9873,0.64729,0.16379,2.06892,0.17602,0.15382,0.45217,0.003862,0.003862,0.003862
312,1222.84,0.08476,2.15866,0.19254,0.08383,0.87435,0.99913,1,0.995,0.99353,0.96583,0.96667,0.97117,0.59745,0.16396,2.24946,0.1768,0.1612,0.45155,0.0038422,0.0038422,0.0038422
313,1226.71,0.08286,2.17364,0.18698,0.08308,0.87569,0.99913,1,0.995,0.995,0.96583,0.96667,0.97658,0.62853,0.16239,2.1687,0.17651,0.15651,0.44795,0.0038224,0.0038224,0.0038224
314,1230.57,0.08814,2.12894,0.18301,0.08635,0.87959,0.99914,1,0.995,0.995,0.96584,0.96667,0.97852,0.63475,0.15976,2.19701,0.17377,0.16352,0.44047,0.0038026,0.0038026,0.0038026
315,1234.43,0.08263,2.08282,0.18826,0.08002,0.87692,0.99914,1,0.995,0.995,0.96592,0.96667,0.97252,0.64851,0.16161,2.07845,0.17022,0.17541,0.44451,0.0037828,0.0037828,0.0037828
316,1238.32,0.08252,2.06809,0.1874,0.08379,0.87504,0.99914,1,0.995,0.995,0.96583,0.96667,0.974,0.64231,0.15826,2.04957,0.17158,0.16935,0.43732,0.003763,0.003763,0.003763
317,1242.17,0.08357,2.11976,0.18756,0.08293,0.87927,0.99915,1,0.995,0.99445,0.96584,0.96667,0.98057,0.63273,0.1598,2.04136,0.18282,0.16907,0.43552,0.0037432,0.0037432,0.0037432
318,1246.04,0.07714,2.10792,0.18583,0.07934,0.86641,0.99914,1,0.995,0.99445,0.98249,0.98333,0.98921,0.65849,0.15911,2.02315,0.16862,0.17112,0.43865,0.0037234,0.0037234,0.0037234
319,1250.16,0.08129,2.2148,0.18812,0.08471,0.88196,0.99913,1,0.995,0.99338,0.98248,0.98333,0.9882,0.63732,0.16446,2.04034,0.16574,0.17453,0.44753,0.0037036,0.0037036,0.0037036
320,1254.02,0.0807,2.10663,0.17954,0.08199,0.8823,0.99899,1,0.995,0.9926,0.98234,0.98333,0.98849,0.65716,0.16486,1.98626,0.17524,0.17018,0.44371,0.0036838,0.0036838,0.0036838
321,1257.84,0.08096,2.22631,0.18464,0.08155,0.86399,0.99885,1,0.995,0.99312,0.96556,0.96667,0.96829,0.64666,0.16176,2.01382,0.16467,0.17663,0.43906,0.003664,0.003664,0.003664
322,1261.71,0.07863,2.09029,0.17868,0.08182,0.88253,0.99891,1,0.995,0.99303,0.98227,0.98333,0.98816,0.66089,0.16097,2.03821,0.16312,0.17342,0.43912,0.0036442,0.0036442,0.0036442
323,1265.58,0.08349,2.11988,0.17535,0.08369,0.87633,0.99897,1,0.995,0.99206,0.98232,0.98333,0.98882,0.64809,0.16993,2.04819,0.16233,0.17038,0.44443,0.0036244,0.0036244,0.0036244
324,1269.45,0.08072,2.1216,0.1797,0.08098,0.86956,0.99895,1,0.995,0.99382,0.9823,0.98333,0.98958,0.65165,0.1607,2.00395,0.16255,0.17019,0.4332,0.0036046,0.0036046,0.0036046
325,1273.36,0.08019,2.13637,0.17611,0.08419,0.86379,0.99886,1,0.995,0.99162,0.98222,0.98333,0.98958,0.65456,0.14835,1.9709,0.16284,0.1652,0.42495,0.0035848,0.0035848,0.0035848
326,1277.26,0.07942,2.1467,0.17665,0.08071,0.87426,0.99882,1,0.995,0.99008,0.98226,0.98333,0.99006,0.66748,0.14941,1.93634,0.1616,0.16787,0.42011,0.003565,0.003565,0.003565
327,1281.18,0.07858,2.18859,0.18427,0.08473,0.87608,0.99882,1,0.995,0.9926,0.98229,0.98333,0.98992,0.65336,0.15972,1.98245,0.16343,0.17202,0.43321,0.0035452,0.0035452,0.0035452
328,1285.09,0.07689,2.14889,0.178,0.08086,0.88373,0.99897,1,0.995,0.99323,0.98232,0.98333,0.98958,0.6529,0.16597,1.96926,0.16139,0.17413,0.43888,0.0035254,0.0035254,0.0035254
329,1288.97,0.07948,2.13017,0.18046,0.08512,0.87564,0.99909,1,0.995,0.99237,0.98244,0.98333,0.9898,0.67107,0.16239,1.95244,0.16104,0.17654,0.43635,0.0035056,0.0035056,0.0035056
330,1292.87,0.08165,2.10258,0.1884,0.08379,0.86227,0.99914,1,0.995,0.99054,0.98249,0.98333,0.98936,0.66393,0.16304,1.99655,0.16377,0.17588,0.4386,0.0034858,0.0034858,0.0034858
331,1296.76,0.07986,2.19294,0.17989,0.08221,0.87559,0.99915,1,0.995,0.99143,0.9825,0.98333,0.98912,0.67028,0.15845,2.04943,0.16549,0.1763,0.43336,0.003466,0.003466,0.003466
332,1300.65,0.0822,2.17942,0.17906,0.08289,0.86799,0.99913,1,0.995,0.99195,0.98248,0.98333,0.98886,0.65624,0.1656,1.98123,0.16819,0.17576,0.43648,0.0034462,0.0034462,0.0034462
333,1304.54,0.08098,2.17376,0.19014,0.08148,0.87092,0.99913,1,0.995,0.99451,0.98248,0.98333,0.98961,0.66885,0.16377,1.93753,0.16683,0.16773,0.4364,0.0034264,0.0034264,0.0034264
334,1308.65,0.07971,2.03431,0.17631,0.07942,0.87663,0.99914,1,0.995,0.995,0.98248,0.98333,0.98979,0.67399,0.16218,1.96385,0.16011,0.16502,0.44169,0.0034066,0.0034066,0.0034066
335,1312.53,0.08062,2.01762,0.17287,0.08269,0.87611,0.99914,1,0.995,0.995,0.98248,0.98333,0.98845,0.66115,0.1703,1.95304,0.16029,0.17148,0.44873,0.0033868,0.0033868,0.0033868
336,1316.43,0.07684,2.10301,0.17359,0.07851,0.87708,0.99914,1,0.995,0.99103,0.96583,0.96667,0.96864,0.64466,0.16679,1.99941,0.16365,0.18387,0.43859,0.003367,0.003367,0.003367
337,1320.31,0.07931,2.04401,0.17259,0.08098,0.8785,0.99913,1,0.995,0.99167,0.98247,0.98333,0.98882,0.65042,0.15612,2.03748,0.16454,0.17749,0.42405,0.0033472,0.0033472,0.0033472
338,1324.21,0.07738,2.10689,0.18772,0.07911,0.85448,0.99909,1,0.995,0.99232,0.98244,0.98333,0.98915,0.65789,0.15328,2.0039,0.16563,0.16587,0.42796,0.0033274,0.0033274,0.0033274
339,1328.07,0.07862,2.0888,0.17074,0.08025,0.87629,0.99905,1,0.995,0.9919,0.9824,0.98333,0.98895,0.66009,0.16086,1.94975,0.16502,0.17062,0.43743,0.0033076,0.0033076,0.0033076
340,1331.97,0.08038,2.1234,0.18226,0.08034,0.86906,0.99913,1,0.995,0.99192,0.98248,0.98333,0.98945,0.66085,0.15103,1.95597,0.16507,0.15867,0.42943,0.0032878,0.0032878,0.0032878
341,1335.88,0.07725,2.06292,0.17883,0.07754,0.87776,0.99911,1,0.995,0.99432,0.98246,0.98333,0.98898,0.66283,0.14167,1.99963,0.16555,0.15117,0.421,0.003268,0.003268,0.003268
342,1339.76,0.08042,2.124,0.17998,0.08452,0.87989,0.9991,1,0.995,0.99299,0.9991,1,0.995,0.67288,0.14379,1.89243,0.15629,0.15738,0.424,0.0032482,0.0032482,0.0032482
343,1343.61,0.08056,2.02804,0.17499,0.0803,0.88412,0.99909,1,0.995,0.99153,0.99909,1,0.995,0.66178,0.14841,1.90611,0.1736,0.16133,0.42915,0.0032284,0.0032284,0.0032284
344,1347.53,0.07737,2.13747,0.18057,0.08027,0.87705,0.99906,1,0.995,0.98836,0.99906,1,0.995,0.65396,0.16051,1.91018,0.16246,0.16885,0.43535,0.0032086,0.0032086,0.0032086
345,1351.42,0.08066,2.13084,0.1744,0.08038,0.87532,0.99904,1,0.995,0.99178,0.99904,1,0.995,0.63504,0.17071,2.01947,0.16268,0.17278,0.44196,0.0031888,0.0031888,0.0031888
346,1355.56,0.07822,2.12711,0.18031,0.08258,0.88337,0.9991,1,0.995,0.99322,0.96579,0.96667,0.96939,0.63641,0.18174,2.11548,0.18019,0.17824,0.45421,0.003169,0.003169,0.003169
347,1359.42,0.08155,2.15111,0.1703,0.08285,0.87456,0.99913,1,0.995,0.99174,0.96582,0.96667,0.96989,0.63589,0.1786,2.07934,0.18188,0.17683,0.45547,0.0031492,0.0031492,0.0031492
348,1363.32,0.07754,2.03381,0.17696,0.0805,0.87029,0.99913,1,0.995,0.99267,0.96582,0.96667,0.97344,0.65374,0.17482,2.04695,0.16454,0.18168,0.45056,0.0031294,0.0031294,0.0031294
349,1367.16,0.07639,2.13061,0.17618,0.07834,0.86992,0.99913,1,0.995,0.99454,0.98248,0.98333,0.98404,0.64338,0.16986,1.99854,0.16142,0.18104,0.4457,0.0031096,0.0031096,0.0031096
350,1371.05,0.07962,2.00475,0.17397,0.07947,0.88701,0.99912,1,0.995,0.99445,0.98246,0.98333,0.98579,0.66814,0.16713,1.96714,0.16652,0.17756,0.44106,0.0030898,0.0030898,0.0030898
351,1374.9,0.07463,2.10595,0.17318,0.07821,0.87388,0.99913,1,0.995,0.99447,0.98248,0.98333,0.9852,0.66111,0.1704,1.98101,0.16835,0.1745,0.44727,0.00307,0.00307,0.00307
352,1378.78,0.07414,1.99723,0.17511,0.07735,0.87576,0.99914,1,0.995,0.99328,0.98249,0.98333,0.98321,0.64871,0.16848,1.95656,0.15379,0.17584,0.45158,0.0030502,0.0030502,0.0030502
353,1382.62,0.07545,2.05383,0.17804,0.08274,0.87282,0.99914,1,0.995,0.9923,0.99914,1,0.995,0.64303,0.16852,1.93295,0.15317,0.17893,0.45495,0.0030304,0.0030304,0.0030304
354,1386.48,0.07263,1.99718,0.17103,0.07753,0.87413,0.99914,1,0.995,0.99244,0.98249,0.98333,0.98395,0.67181,0.17371,1.93082,0.15186,0.18468,0.45926,0.0030106,0.0030106,0.0030106
355,1390.32,0.0749,1.92962,0.16818,0.07898,0.88301,0.99914,1,0.995,0.9939,0.98249,0.98333,0.98945,0.66812,0.17128,1.93957,0.15089,0.18496,0.4558,0.0029908,0.0029908,0.0029908
356,1394.15,0.07322,2.06449,0.17199,0.07762,0.86897,0.99913,1,0.995,0.9936,0.98248,0.98333,0.98936,0.66184,0.15999,1.98056,0.15183,0.17873,0.44432,0.002971,0.002971,0.002971
357,1398.02,0.07108,2.04226,0.18083,0.07748,0.85544,0.99914,1,0.995,0.99445,0.96584,0.96667,0.97106,0.65714,0.16316,2.00977,0.15548,0.18406,0.44434,0.0029512,0.0029512,0.0029512
358,1401.93,0.07514,1.97178,0.17329,0.08047,0.87404,0.99913,1,0.995,0.99334,0.96583,0.96667,0.97022,0.65405,0.16794,2.02279,0.15466,0.18088,0.44963,0.0029314,0.0029314,0.0029314
359,1406.01,0.0738,1.95863,0.17046,0.07946,0.87311,0.99915,1,0.995,0.99415,0.96584,0.96667,0.97325,0.65707,0.15626,2.00053,0.15278,0.16373,0.43749,0.0029116,0.0029116,0.0029116
360,1409.97,0.07332,1.96809,0.16579,0.07547,0.88001,0.99913,1,0.995,0.993,0.98248,0.98333,0.98828,0.68804,0.16835,1.91934,0.15088,0.1842,0.45095,0.0028918,0.0028918,0.0028918
361,1413.97,0.07454,1.93692,0.16426,0.07457,0.88034,0.99914,1,0.995,0.99334,0.98249,0.98333,0.98788,0.66921,0.17241,1.91414,0.15354,0.18533,0.45838,0.002872,0.002872,0.002872
362,1417.86,0.0719,2.04031,0.16924,0.07835,0.86785,0.99915,1,0.995,0.99354,0.98249,0.98333,0.98514,0.66615,0.16386,1.90444,0.15215,0.17467,0.44778,0.0028522,0.0028522,0.0028522
363,1421.71,0.07351,1.983,0.177,0.08007,0.85641,0.99914,1,0.995,0.99352,0.98249,0.98333,0.98454,0.65602,0.1662,1.90429,0.15105,0.17058,0.44927,0.0028324,0.0028324,0.0028324
364,1425.59,0.0757,1.9622,0.17488,0.07671,0.87197,0.99913,1,0.995,0.99342,0.98248,0.98333,0.98729,0.66931,0.16563,1.86279,0.15445,0.16647,0.44903,0.0028126,0.0028126,0.0028126
365,1429.45,0.07605,1.90542,0.19152,0.07818,0.86371,0.99914,1,0.995,0.99351,0.99914,1,0.995,0.67159,0.16623,1.84961,0.15857,0.16882,0.44824,0.0027928,0.0027928,0.0027928
366,1433.36,0.0738,1.91469,0.17843,0.0756,0.87297,0.99914,1,0.995,0.99452,0.98249,0.98333,0.98354,0.626,0.16794,1.91263,0.1608,0.17316,0.45233,0.002773,0.002773,0.002773
367,1437.26,0.07303,1.86026,0.17389,0.07549,0.87032,0.99914,1,0.995,0.99451,0.98248,0.98333,0.9848,0.63687,0.16957,1.9015,0.15485,0.17535,0.45324,0.0027532,0.0027532,0.0027532
368,1441.14,0.07534,1.85178,0.17397,0.0788,0.86081,0.99915,1,0.995,0.99331,0.98249,0.98333,0.9868,0.67031,0.17694,1.82088,0.15215,0.18572,0.46014,0.0027334,0.0027334,0.0027334
369,1445.02,0.07533,1.8222,0.17544,0.07542,0.87134,0.99914,1,0.995,0.99244,0.96583,0.96667,0.96251,0.66752,0.18645,1.84141,0.15618,0.19282,0.47026,0.0027136,0.0027136,0.0027136
370,1448.91,0.07604,1.85561,0.17905,0.07402,0.86197,0.99913,1,0.995,0.99318,0.96583,0.96667,0.96784,0.67545,0.17424,1.92038,0.16131,0.18458,0.4597,0.0026938,0.0026938,0.0026938
371,1452.76,0.07331,1.84246,0.17357,0.07645,0.87714,0.99913,1,0.995,0.99101,0.98248,0.98333,0.98686,0.68307,0.1631,1.81347,0.15368,0.17049,0.44602,0.002674,0.002674,0.002674
372,1456.89,0.06744,1.79678,0.17031,0.07045,0.88504,0.99914,1,0.995,0.99336,0.99914,1,0.995,0.71245,0.16887,1.70466,0.15016,0.1762,0.4504,0.0026542,0.0026542,0.0026542
373,1460.88,0.07141,1.86658,0.17399,0.07632,0.86181,0.99914,1,0.995,0.99425,0.98249,0.98333,0.98812,0.70062,0.16616,1.73122,0.14932,0.17172,0.44721,0.0026344,0.0026344,0.0026344
374,1464.76,0.07128,1.82766,0.17091,0.07468,0.86145,0.99914,1,0.995,0.995,0.98248,0.98333,0.98761,0.69631,0.16369,1.75902,0.14976,0.1712,0.44395,0.0026146,0.0026146,0.0026146
375,1468.65,0.07074,1.7709,0.16616,0.07624,0.8899,0.99915,1,0.995,0.995,0.9825,0.98333,0.98771,0.70094,0.16211,1.75247,0.15081,0.17801,0.43919,0.0025948,0.0025948,0.0025948
376,1472.59,0.06817,1.70646,0.16746,0.07262,0.86519,0.99915,1,0.995,0.99236,0.98249,0.98333,0.98828,0.70602,0.16433,1.81077,0.15312,0.18528,0.44138,0.002575,0.002575,0.002575
