epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
246,548.821,0.10228,3.12658,0.39741,0.10855,0.88643,0.99912,1,0.995,0.9904,0.88255,0.88333,0.85908,0.45088,0.21801,3.1051,0.40656,0.30773,0.56193,0.005149,0.005149,0.005149
247,550.994,0.10671,3.07956,0.40265,0.10932,0.87588,0.99913,1,0.995,0.98387,0.89928,0.9,0.86946,0.4757,0.21226,2.98107,0.40054,0.28676,0.56859,0.0051292,0.0051292,0.0051292
248,553.176,0.09891,3.1433,0.39679,0.10719,0.89686,0.99911,1,0.995,0.98545,0.81594,0.81667,0.7895,0.38155,0.20546,3.4915,0.41478,0.27654,0.56468,0.0051094,0.0051094,0.0051094
249,555.622,0.103,3.245,0.40539,0.11162,0.87601,0.99908,1,0.995,0.99126,0.84943,0.85,0.81994,0.41554,0.2163,3.13127,0.40648,0.27073,0.56886,0.0050896,0.0050896,0.0050896
250,557.832,0.09926,3.10031,0.39294,0.10905,0.87785,0.99909,1,0.995,0.99193,0.86607,0.86667,0.86271,0.45815,0.21314,3.06903,0.40086,0.27257,0.54812,0.0050698,0.0050698,0.0050698
251,560.023,0.10675,3.08361,0.3982,0.1112,0.88852,0.99912,1,0.995,0.99046,0.8659,0.86667,0.84844,0.43493,0.20569,3.09063,0.3999,0.27567,0.53133,0.00505,0.00505,0.00505
252,562.209,0.10235,3.08526,0.39482,0.10976,0.87483,0.99911,1,0.995,0.98262,0.88254,0.88333,0.87173,0.47247,0.19923,3.00932,0.38851,0.27636,0.5292,0.0050302,0.0050302,0.0050302
253,564.348,0.10043,3.07528,0.39265,0.10393,0.891,0.99911,1,0.995,0.98802,0.86589,0.86667,0.85671,0.46432,0.21167,3.00261,0.40021,0.26014,0.54399,0.0050104,0.0050104,0.0050104
254,566.619,0.09855,3.03607,0.39879,0.10592,0.88712,0.99912,1,0.995,0.99439,0.8659,0.86667,0.86442,0.47548,0.21748,3.0508,0.40818,0.25769,0.56427,0.0049906,0.0049906,0.0049906
255,568.82,0.09646,3.03268,0.38967,0.10585,0.88552,0.99909,1,0.995,0.99084,0.84923,0.85,0.81133,0.43144,0.21101,3.11008,0.39616,0.26589,0.55202,0.0049708,0.0049708,0.0049708
256,571.042,0.09618,3.01047,0.38414,0.10408,0.87408,0.99908,1,0.995,0.99436,0.86587,0.86667,0.85894,0.46676,0.21066,3.02582,0.39811,0.27602,0.55176,0.004951,0.004951,0.004951
257,573.193,0.10013,3.05577,0.39116,0.11434,0.89171,0.99892,1,0.995,0.98269,0.86571,0.86667,0.85296,0.41918,0.23306,3.04269,0.39793,0.28662,0.58738,0.0049312,0.0049312,0.0049312
258,575.406,0.09559,3.02362,0.38783,0.10859,0.8868,0.9991,1,0.995,0.97874,0.86588,0.86667,0.82055,0.44157,0.23438,2.95052,0.39375,0.27862,0.57428,0.0049114,0.0049114,0.0049114
259,577.59,0.09851,3.04189,0.38799,0.11065,0.87788,0.99914,1,0.995,0.9855,0.89922,0.9,0.87467,0.45425,0.22197,3.00315,0.40121,0.25491,0.56785,0.0048916,0.0048916,0.0048916
260,579.862,0.09484,2.97649,0.38163,0.10402,0.88552,0.99912,1,0.995,0.99175,0.8992,0.9,0.89043,0.44516,0.21817,3.03532,0.40339,0.26608,0.56125,0.0048718,0.0048718,0.0048718
261,582.04,0.09793,2.94138,0.37889,0.11044,0.89031,0.99913,1,0.995,0.99445,0.88257,0.88333,0.89326,0.50239,0.21239,2.95603,0.38766,0.29881,0.54649,0.004852,0.004852,0.004852
262,584.225,0.09953,2.93761,0.38402,0.10836,0.88993,0.99914,1,0.995,0.99436,0.89923,0.9,0.90738,0.5043,0.19805,2.97866,0.39491,0.32988,0.50423,0.0048322,0.0048322,0.0048322
263,586.411,0.09251,3.11672,0.38555,0.1052,0.8865,0.99915,1,0.995,0.99335,0.88258,0.88333,0.89638,0.47078,0.18929,3.06968,0.38579,0.28319,0.48925,0.0048124,0.0048124,0.0048124
264,588.644,0.09378,2.97145,0.38414,0.10723,0.88064,0.99915,1,0.995,0.99356,0.89923,0.9,0.90368,0.49631,0.20189,2.91556,0.37142,0.27076,0.51103,0.0047926,0.0047926,0.0047926
265,590.856,0.0946,3.02018,0.37427,0.10335,0.88971,0.99913,1,0.995,0.99454,0.93252,0.93333,0.94744,0.5245,0.20464,2.82471,0.37203,0.28378,0.5302,0.0047728,0.0047728,0.0047728
266,593.16,0.09343,3.03943,0.37566,0.10452,0.89104,0.99914,1,0.995,0.995,0.91592,0.91667,0.93975,0.49508,0.19799,2.90839,0.3783,0.29816,0.52669,0.004753,0.004753,0.004753
267,595.339,0.1021,3.03667,0.37761,0.10589,0.87529,0.99913,1,0.995,0.9914,0.86591,0.86667,0.87721,0.49521,0.20286,2.93049,0.38306,0.30521,0.53038,0.0047332,0.0047332,0.0047332
268,597.754,0.09574,2.92916,0.37268,0.10501,0.88218,0.99913,1,0.995,0.99151,0.8992,0.9,0.88549,0.48458,0.20336,2.94688,0.38875,0.30883,0.53757,0.0047134,0.0047134,0.0047134
269,599.908,0.09862,3.00395,0.37431,0.10756,0.88384,0.9991,1,0.995,0.99424,0.86607,0.86667,0.86372,0.46425,0.20272,3.05324,0.38735,0.32108,0.53579,0.0046936,0.0046936,0.0046936
270,602.121,0.09926,3.03425,0.36899,0.11323,0.88304,0.99911,1,0.995,0.98545,0.86608,0.86667,0.87303,0.47857,0.20866,2.97714,0.38674,0.28826,0.55437,0.0046738,0.0046738,0.0046738
271,604.378,0.0962,2.94004,0.3773,0.10642,0.87114,0.99914,1,0.995,0.9895,0.89923,0.9,0.9106,0.46614,0.20812,2.93948,0.37879,0.28124,0.55402,0.004654,0.004654,0.004654
272,606.609,0.09641,2.99908,0.36748,0.10073,0.88895,0.99914,1,0.995,0.99442,0.91588,0.91667,0.91774,0.50838,0.20365,2.897,0.38365,0.24806,0.52912,0.0046342,0.0046342,0.0046342
273,608.776,0.09508,2.97678,0.37379,0.10067,0.89927,0.99913,1,0.995,0.99442,0.91587,0.91667,0.90214,0.52206,0.19968,2.81571,0.37408,0.24902,0.51707,0.0046144,0.0046144,0.0046144
274,610.988,0.10068,2.91457,0.35983,0.10445,0.87139,0.99913,1,0.995,0.99314,0.91587,0.91667,0.93212,0.52781,0.19875,2.80301,0.35755,0.30513,0.52006,0.0045946,0.0045946,0.0045946
275,613.178,0.09503,2.96279,0.36662,0.10182,0.8911,0.99912,1,0.995,0.98953,0.93252,0.93333,0.94551,0.5169,0.20697,2.82652,0.35103,0.31419,0.53399,0.0045748,0.0045748,0.0045748
276,615.473,0.09614,2.91313,0.35068,0.10445,0.89065,0.99913,1,0.995,0.9915,0.88256,0.88333,0.87853,0.45241,0.21003,3.07667,0.37171,0.28993,0.53818,0.004555,0.004555,0.004555
277,617.723,0.09779,3.01419,0.3582,0.10189,0.87721,0.99913,1,0.995,0.99304,0.86591,0.86667,0.86691,0.47412,0.20881,3.01145,0.3686,0.30047,0.54329,0.0045352,0.0045352,0.0045352
278,619.927,0.09575,2.90487,0.35877,0.10345,0.88222,0.99912,1,0.995,0.98876,0.91592,0.91667,0.91794,0.50601,0.20351,2.8562,0.36606,0.28061,0.5426,0.0045154,0.0045154,0.0045154
279,622.059,0.09722,2.90188,0.34494,0.10442,0.88542,0.99912,1,0.995,0.98907,0.91591,0.91667,0.93236,0.50256,0.20572,2.87995,0.38012,0.28645,0.54817,0.0044956,0.0044956,0.0044956
280,624.293,0.09567,2.88578,0.34614,0.10273,0.88473,0.99912,1,0.995,0.99275,0.89921,0.9,0.89311,0.50743,0.2075,2.83086,0.36411,0.30829,0.54965,0.0044758,0.0044758,0.0044758
281,626.473,0.09687,2.87918,0.34438,0.10819,0.89473,0.9991,1,0.995,0.98901,0.9325,0.93333,0.92336,0.51823,0.2079,2.75876,0.34923,0.33192,0.54694,0.004456,0.004456,0.004456
282,628.763,0.09774,3.03548,0.35422,0.10529,0.88265,0.99913,1,0.995,0.99171,0.91585,0.91667,0.89355,0.51189,0.1997,2.777,0.35693,0.27128,0.51559,0.0044362,0.0044362,0.0044362
283,630.978,0.09768,2.8726,0.3431,0.10194,0.89794,0.99915,1,0.995,0.99321,0.93254,0.93333,0.9325,0.51073,0.19935,2.86093,0.36383,0.2669,0.49798,0.0044164,0.0044164,0.0044164
284,633.351,0.09763,2.97509,0.34608,0.10455,0.88617,0.99914,1,0.995,0.99441,0.93253,0.93333,0.9407,0.52983,0.20921,2.89262,0.36135,0.26177,0.51424,0.0043966,0.0043966,0.0043966
285,635.533,0.09434,3.10214,0.34509,0.10379,0.87933,0.99913,1,0.995,0.98939,0.94917,0.95,0.95214,0.55442,0.20899,2.86302,0.36124,0.29667,0.53531,0.0043768,0.0043768,0.0043768
286,637.754,0.09415,3.00754,0.33697,0.103,0.88185,0.99912,1,0.995,0.98705,0.88285,0.88333,0.91372,0.53603,0.20715,2.88332,0.34881,0.28748,0.53334,0.004357,0.004357,0.004357
287,639.954,0.09533,2.85498,0.32914,0.10346,0.88471,0.99913,1,0.995,0.99211,0.93268,0.93333,0.94925,0.5515,0.21043,2.80583,0.33827,0.25881,0.53034,0.0043372,0.0043372,0.0043372
288,642.177,0.09191,2.89989,0.3274,0.09958,0.87597,0.99913,1,0.995,0.99091,0.93252,0.93333,0.95033,0.54528,0.20962,2.79124,0.33997,0.26462,0.52165,0.0043174,0.0043174,0.0043174
289,644.359,0.08978,2.87868,0.33019,0.09771,0.88759,0.99914,1,0.995,0.99446,0.93253,0.93333,0.94895,0.56155,0.20325,2.81414,0.34647,0.26504,0.5286,0.0042976,0.0042976,0.0042976
290,646.586,0.10028,2.86184,0.33199,0.10728,0.88124,0.99911,1,0.995,0.99351,0.94915,0.95,0.9546,0.53893,0.20791,2.86377,0.3503,0.26753,0.54206,0.0042778,0.0042778,0.0042778
291,648.76,0.09435,2.91053,0.33022,0.10385,0.88777,0.99912,1,0.995,0.99192,0.93251,0.93333,0.94676,0.55105,0.20546,2.82923,0.3442,0.27436,0.54885,0.004258,0.004258,0.004258
292,650.934,0.08806,2.88655,0.31649,0.10016,0.88618,0.99913,1,0.995,0.99333,0.94917,0.95,0.95549,0.55006,0.20805,2.79114,0.34081,0.29609,0.55792,0.0042382,0.0042382,0.0042382
293,653.095,0.08778,2.81075,0.31924,0.09679,0.88684,0.99914,1,0.995,0.99045,0.94918,0.95,0.95861,0.54037,0.20055,2.78133,0.33592,0.31389,0.54517,0.0042184,0.0042184,0.0042184
294,655.371,0.092,2.81698,0.31927,0.09911,0.87881,0.99913,1,0.995,0.99379,0.94918,0.95,0.9589,0.54457,0.19805,2.74109,0.32724,0.35703,0.53235,0.0041986,0.0041986,0.0041986
295,657.519,0.09379,2.89851,0.31099,0.0985,0.88784,0.99912,1,0.995,0.9925,0.94916,0.95,0.95787,0.52393,0.189,2.8135,0.33349,0.36499,0.51101,0.0041788,0.0041788,0.0041788
296,659.74,0.09921,2.81852,0.30881,0.10139,0.8871,0.99913,1,0.995,0.99066,0.89931,0.9,0.9233,0.526,0.20864,2.82283,0.33641,0.27135,0.55062,0.004159,0.004159,0.004159
297,661.92,0.09351,2.82088,0.31161,0.10056,0.88364,0.99911,1,0.995,0.99351,0.91601,0.91667,0.93726,0.53447,0.21133,2.79698,0.32762,0.27077,0.5584,0.0041392,0.0041392,0.0041392
298,664.171,0.09175,2.86279,0.31846,0.10036,0.87766,0.99911,1,0.995,0.99024,0.9325,0.93333,0.94617,0.55222,0.20138,2.75423,0.32767,0.28247,0.54714,0.0041194,0.0041194,0.0041194
299,666.424,0.09266,2.91737,0.30674,0.10105,0.89512,0.9991,1,0.995,0.98759,0.94914,0.95,0.94987,0.50891,0.20782,2.78568,0.33917,0.29247,0.55083,0.0040996,0.0040996,0.0040996
300,668.635,0.09452,2.81297,0.29811,0.10385,0.88532,0.99904,1,0.995,0.98618,0.94909,0.95,0.95513,0.52692,0.20891,2.74599,0.34248,0.29841,0.54015,0.0040798,0.0040798,0.0040798
301,670.847,0.0968,2.84431,0.30122,0.10697,0.87657,0.99906,1,0.995,0.9894,0.93279,0.93333,0.94164,0.51481,0.21676,2.81849,0.32283,0.26561,0.54008,0.00406,0.00406,0.00406
302,673.282,0.09453,2.87784,0.30455,0.09986,0.8846,0.99913,1,0.995,0.99071,0.93252,0.93333,0.91052,0.49085,0.20894,2.82199,0.31262,0.26828,0.53749,0.0040402,0.0040402,0.0040402
303,675.488,0.09496,2.92051,0.31078,0.10073,0.88826,0.99912,1,0.995,0.99435,0.93252,0.93333,0.92272,0.50715,0.21524,2.76704,0.31853,0.28115,0.55252,0.0040204,0.0040204,0.0040204
304,677.684,0.09248,2.80595,0.2953,0.09973,0.89534,0.99912,1,0.995,0.99438,0.94916,0.95,0.94196,0.52049,0.20929,2.71798,0.30448,0.27398,0.55288,0.0040006,0.0040006,0.0040006
305,679.934,0.09313,2.83076,0.29022,0.10059,0.88341,0.99913,1,0.995,0.99437,0.93252,0.93333,0.94013,0.52214,0.21126,2.71593,0.31212,0.27062,0.54979,0.0039808,0.0039808,0.0039808
306,682.106,0.09055,2.82816,0.29601,0.09913,0.88533,0.99912,1,0.995,0.99233,0.93251,0.93333,0.92935,0.55311,0.21368,2.68397,0.30388,0.25348,0.555,0.003961,0.003961,0.003961
307,684.244,0.08821,2.88475,0.29394,0.09576,0.87552,0.99912,1,0.995,0.9937,0.93251,0.93333,0.92218,0.55099,0.209,2.71491,0.30266,0.26833,0.55445,0.0039412,0.0039412,0.0039412
308,686.444,0.08943,2.82398,0.28322,0.09613,0.87896,0.99912,1,0.995,0.99244,0.94917,0.95,0.95476,0.59382,0.21597,2.66364,0.3013,0.27815,0.56511,0.0039214,0.0039214,0.0039214
309,688.637,0.08797,2.84229,0.28639,0.0953,0.88695,0.99912,1,0.995,0.99446,0.94916,0.95,0.95952,0.57952,0.21208,2.68774,0.29478,0.31907,0.55576,0.0039016,0.0039016,0.0039016
310,690.908,0.08986,2.87675,0.28802,0.10043,0.88268,0.99911,1,0.995,0.9945,0.94916,0.95,0.95834,0.56847,0.19998,2.67674,0.29652,0.34775,0.52734,0.0038818,0.0038818,0.0038818
311,693.171,0.08925,2.81761,0.2932,0.09865,0.87741,0.99911,1,0.995,0.99361,0.9325,0.93333,0.9441,0.56776,0.19909,2.7774,0.32359,0.32938,0.52449,0.003862,0.003862,0.003862
312,695.38,0.09725,2.86852,0.28501,0.10091,0.88151,0.99912,1,0.995,0.99032,0.93251,0.93333,0.94627,0.56242,0.20812,2.78262,0.32113,0.30835,0.54845,0.0038422,0.0038422,0.0038422
313,697.563,0.08917,2.83684,0.28488,0.0939,0.87999,0.99912,1,0.995,0.99211,0.91586,0.91667,0.9324,0.5576,0.21008,2.77897,0.3116,0.28468,0.55735,0.0038224,0.0038224,0.0038224
314,699.75,0.09459,2.84621,0.28074,0.09697,0.88587,0.99902,1,0.995,0.9934,0.93255,0.93333,0.95336,0.54721,0.21921,2.74272,0.30743,0.26411,0.55018,0.0038026,0.0038026,0.0038026
315,701.979,0.09086,2.88401,0.2919,0.09595,0.88342,0.999,1,0.995,0.98106,0.9324,0.93333,0.95378,0.55913,0.21359,2.77308,0.2968,0.2491,0.54455,0.0037828,0.0037828,0.0037828
316,704.295,0.08998,2.82064,0.2848,0.09336,0.88096,0.99911,1,0.995,0.99306,0.91586,0.91667,0.92906,0.54123,0.21006,2.78696,0.29393,0.24111,0.5449,0.003763,0.003763,0.003763
317,706.483,0.08555,2.80326,0.27755,0.09398,0.88145,0.9991,1,0.995,0.99161,0.93249,0.93333,0.94316,0.53934,0.20211,2.77056,0.30821,0.24277,0.54498,0.0037432,0.0037432,0.0037432
318,708.695,0.08587,2.85003,0.27572,0.09636,0.87184,0.99907,1,0.995,0.9907,0.9158,0.91667,0.92729,0.53089,0.21274,2.74571,0.29535,0.2619,0.57419,0.0037234,0.0037234,0.0037234
319,710.841,0.0879,2.786,0.26683,0.09548,0.885,0.9991,1,0.995,0.99046,0.94915,0.95,0.94897,0.54326,0.21144,2.67982,0.30244,0.25476,0.56365,0.0037036,0.0037036,0.0037036
320,713.037,0.08519,2.71168,0.27873,0.09085,0.88653,0.99915,1,0.995,0.99437,0.94919,0.95,0.95143,0.53224,0.2003,2.64938,0.29316,0.24263,0.53458,0.0036838,0.0036838,0.0036838
321,715.458,0.08364,2.82187,0.28025,0.08886,0.86652,0.99912,1,0.995,0.99437,0.94917,0.95,0.94871,0.52264,0.20405,2.66742,0.28737,0.25322,0.5331,0.003664,0.003664,0.003664
322,717.775,0.08573,2.82425,0.26453,0.09199,0.88536,0.9991,1,0.995,0.99442,0.94914,0.95,0.95236,0.54411,0.20345,2.69284,0.27794,0.23984,0.53846,0.0036442,0.0036442,0.0036442
323,719.924,0.08528,2.76702,0.26997,0.09223,0.87779,0.99913,1,0.995,0.98992,0.94917,0.95,0.95389,0.53246,0.20747,2.6731,0.25862,0.23034,0.545,0.0036244,0.0036244,0.0036244
324,722.133,0.08127,2.80086,0.26498,0.09023,0.8721,0.99912,1,0.995,0.98358,0.94917,0.95,0.95666,0.55812,0.21109,2.65396,0.27935,0.24372,0.55636,0.0036046,0.0036046,0.0036046
325,724.32,0.08772,2.73316,0.25096,0.09446,0.86709,0.99913,1,0.995,0.99057,0.94918,0.95,0.95776,0.55203,0.20928,2.67274,0.28645,0.25287,0.5564,0.0035848,0.0035848,0.0035848
326,726.558,0.08298,2.79658,0.26427,0.09187,0.87753,0.99915,1,0.995,0.99417,0.94919,0.95,0.95776,0.54579,0.21055,2.69622,0.29748,0.25202,0.5476,0.003565,0.003565,0.003565
327,728.85,0.08715,2.74022,0.2635,0.09571,0.88132,0.99913,1,0.995,0.99325,0.93281,0.93333,0.94655,0.54434,0.20536,2.71473,0.29569,0.29637,0.53738,0.0035452,0.0035452,0.0035452
328,731.043,0.08586,2.72873,0.26362,0.09326,0.88631,0.99913,1,0.995,0.99248,0.94917,0.95,0.95707,0.57322,0.20349,2.6357,0.26568,0.29975,0.53659,0.0035254,0.0035254,0.0035254
329,733.203,0.08797,2.75244,0.26379,0.09045,0.87885,0.99913,1,0.995,0.99451,0.94917,0.95,0.95896,0.57335,0.19704,2.6565,0.25841,0.30651,0.51933,0.0035056,0.0035056,0.0035056
330,735.396,0.08995,2.81433,0.27522,0.08992,0.86618,0.99913,1,0.995,0.99362,0.93252,0.93333,0.95015,0.59451,0.19799,2.6317,0.26279,0.30964,0.5239,0.0034858,0.0034858,0.0034858
331,737.588,0.08844,2.73083,0.2637,0.09105,0.87798,0.99914,1,0.995,0.99354,0.93252,0.93333,0.95035,0.59337,0.20265,2.64059,0.24486,0.29947,0.52666,0.003466,0.003466,0.003466
332,739.789,0.08813,2.86661,0.25553,0.09268,0.87113,0.99912,1,0.995,0.99333,0.94925,0.95,0.96099,0.56221,0.2081,2.68699,0.2483,0.27533,0.53273,0.0034462,0.0034462,0.0034462
333,742.113,0.08729,2.83558,0.26708,0.09396,0.87439,0.99914,1,0.995,0.99106,0.9493,0.95,0.96008,0.56137,0.20347,2.70939,0.24908,0.27394,0.52988,0.0034264,0.0034264,0.0034264
334,744.318,0.08692,2.66452,0.25814,0.09069,0.88286,0.99911,1,0.995,0.98975,0.94916,0.95,0.95881,0.56369,0.19791,2.70365,0.245,0.2934,0.52894,0.0034066,0.0034066,0.0034066
335,746.511,0.08557,2.71135,0.2524,0.09534,0.87965,0.9991,1,0.995,0.98448,0.94915,0.95,0.95951,0.57191,0.19768,2.69097,0.25771,0.28001,0.53868,0.0033868,0.0033868,0.0033868
336,748.671,0.08672,2.73203,0.25094,0.09228,0.88468,0.9991,1,0.995,0.97659,0.9325,0.93333,0.93812,0.56579,0.20838,2.64579,0.26493,0.27786,0.56685,0.003367,0.003367,0.003367
337,750.865,0.08516,2.70995,0.24437,0.09073,0.88342,0.99912,1,0.995,0.98262,0.94916,0.95,0.95962,0.58386,0.21339,2.64054,0.2589,0.25885,0.56666,0.0033472,0.0033472,0.0033472
338,753.145,0.08662,2.70802,0.26657,0.0923,0.85938,0.99914,1,0.995,0.98299,0.93253,0.93333,0.94262,0.55659,0.21196,2.70203,0.2604,0.27006,0.56141,0.0033274,0.0033274,0.0033274
339,755.333,0.0841,2.66595,0.24236,0.08816,0.8788,0.99915,1,0.995,0.98404,0.94919,0.95,0.95754,0.57283,0.21438,2.62376,0.27039,0.26384,0.56592,0.0033076,0.0033076,0.0033076
340,757.535,0.08343,2.77962,0.24969,0.09072,0.8719,0.99914,1,0.995,0.9788,0.94918,0.95,0.95672,0.56715,0.22194,2.65456,0.28423,0.27479,0.57517,0.0032878,0.0032878,0.0032878
341,759.907,0.08431,2.66516,0.24141,0.08804,0.87965,0.99913,1,0.995,0.98155,0.93252,0.93333,0.92025,0.53864,0.2167,2.68269,0.26768,0.27986,0.56789,0.003268,0.003268,0.003268
342,762.11,0.08814,2.76274,0.24564,0.09141,0.88384,0.99911,1,0.995,0.98514,0.9325,0.93333,0.93384,0.55506,0.20846,2.70299,0.24582,0.29136,0.56134,0.0032482,0.0032482,0.0032482
343,764.25,0.08498,2.73257,0.2405,0.09027,0.88819,0.9991,1,0.995,0.98779,0.9325,0.93333,0.93118,0.54554,0.20791,2.71375,0.24467,0.31041,0.56184,0.0032284,0.0032284,0.0032284
344,766.561,0.08442,2.80387,0.24301,0.09601,0.88241,0.99912,1,0.995,0.9886,0.93249,0.93333,0.94544,0.55694,0.20724,2.65949,0.23424,0.30949,0.55097,0.0032086,0.0032086,0.0032086
345,768.77,0.08196,2.71412,0.2393,0.08926,0.87988,0.99911,1,0.995,0.99429,0.94976,0.95,0.95964,0.56884,0.19598,2.66266,0.22869,0.31545,0.52419,0.0031888,0.0031888,0.0031888
346,770.923,0.08572,2.78821,0.23716,0.09394,0.88788,0.99903,1,0.995,0.99358,0.94908,0.95,0.95957,0.56963,0.19205,2.62729,0.22436,0.31987,0.50417,0.003169,0.003169,0.003169
347,773.087,0.0852,2.67832,0.23933,0.09212,0.87774,0.99908,1,0.995,0.99025,0.93281,0.93333,0.94449,0.55908,0.19296,2.60468,0.23281,0.3359,0.51182,0.0031492,0.0031492,0.0031492
348,775.335,0.08612,2.74236,0.23351,0.09145,0.87418,0.99909,1,0.995,0.98984,0.93249,0.93333,0.94576,0.55526,0.20231,2.60762,0.22965,0.37561,0.52311,0.0031294,0.0031294,0.0031294
349,777.543,0.08808,2.74137,0.23877,0.09036,0.8778,0.99913,1,0.995,0.98416,0.94942,0.95,0.95757,0.57087,0.1972,2.61512,0.22975,0.40551,0.51497,0.0031096,0.0031096,0.0031096
350,779.808,0.08489,2.71919,0.2433,0.09022,0.892,0.99914,1,0.995,0.98224,0.94947,0.95,0.95862,0.56186,0.20293,2.61731,0.22279,0.34788,0.53143,0.0030898,0.0030898,0.0030898
351,781.984,0.08154,2.70005,0.22168,0.09134,0.87827,0.99914,1,0.995,0.98896,0.93273,0.93333,0.94766,0.55353,0.20283,2.72221,0.25523,0.36853,0.53857,0.00307,0.00307,0.00307
352,784.191,0.08141,2.73425,0.24231,0.09331,0.87963,0.99914,1,0.995,0.99045,0.94932,0.95,0.95899,0.58105,0.19595,2.67582,0.23444,0.40462,0.52728,0.0030502,0.0030502,0.0030502
353,786.331,0.08399,2.74922,0.23299,0.08756,0.87678,0.99911,1,0.995,0.99447,0.94927,0.95,0.95831,0.57459,0.18395,2.68932,0.23848,0.42655,0.50732,0.0030304,0.0030304,0.0030304
354,788.555,0.0797,2.69078,0.23516,0.08547,0.8774,0.99906,1,0.995,0.99445,0.9491,0.95,0.95861,0.56276,0.17967,2.64015,0.23364,0.43309,0.49907,0.0030106,0.0030106,0.0030106
355,790.779,0.08107,2.68822,0.22877,0.08671,0.88605,0.99907,1,0.995,0.99427,0.94912,0.95,0.95868,0.5831,0.18161,2.62231,0.23914,0.35093,0.50764,0.0029908,0.0029908,0.0029908
356,793.054,0.08244,2.66404,0.23707,0.0907,0.87341,0.99904,1,0.995,0.99212,0.94909,0.95,0.95408,0.55401,0.18827,2.676,0.22972,0.33188,0.52073,0.002971,0.002971,0.002971
357,795.236,0.08302,2.68787,0.2198,0.08633,0.85967,0.99894,1,0.995,0.98651,0.93248,0.93333,0.93933,0.5416,0.19935,2.72535,0.2147,0.33648,0.54307,0.0029512,0.0029512,0.0029512
358,797.444,0.08309,2.65766,0.22625,0.08976,0.87761,0.99896,1,0.995,0.9833,0.94927,0.95,0.95434,0.5571,0.19987,2.69626,0.20792,0.36095,0.54762,0.0029314,0.0029314,0.0029314
359,799.646,0.08403,2.68086,0.22634,0.08735,0.8809,0.99904,1,0.995,0.9828,0.94935,0.95,0.95641,0.55022,0.20565,2.64272,0.20876,0.34908,0.5536,0.0029116,0.0029116,0.0029116
360,802.076,0.08294,2.69657,0.2169,0.08752,0.88511,0.99905,1,0.995,0.97911,0.94917,0.95,0.95593,0.53856,0.20048,2.65815,0.19722,0.36965,0.54585,0.0028918,0.0028918,0.0028918
361,804.336,0.08377,2.68091,0.22455,0.08719,0.88583,0.99908,1,0.995,0.97748,0.93248,0.93333,0.9437,0.53131,0.19331,2.63413,0.19124,0.40026,0.53448,0.002872,0.002872,0.002872
362,806.548,0.07974,2.74888,0.22141,0.08331,0.87129,0.99906,1,0.995,0.96781,0.93246,0.93333,0.94584,0.55125,0.2008,2.65709,0.2066,0.35779,0.55036,0.0028522,0.0028522,0.0028522
363,808.74,0.08521,2.69162,0.22608,0.0906,0.86257,0.99909,1,0.995,0.96904,0.91605,0.91667,0.93354,0.53249,0.20483,2.75914,0.22141,0.33566,0.55608,0.0028324,0.0028324,0.0028324
364,810.941,0.08087,2.66626,0.21762,0.08725,0.87701,0.99911,1,0.995,0.96775,0.91585,0.91667,0.91361,0.55024,0.20209,2.63429,0.20778,0.33071,0.55593,0.0028126,0.0028126,0.0028126
365,813.096,0.08257,2.63731,0.22031,0.08581,0.8674,0.99909,1,0.995,0.97244,0.94924,0.95,0.95767,0.57665,0.20525,2.58731,0.20413,0.31978,0.55714,0.0027928,0.0027928,0.0027928
366,815.352,0.08316,2.72772,0.2226,0.08821,0.87837,0.99907,1,0.995,0.97086,0.94929,0.95,0.95743,0.57053,0.21457,2.58356,0.20163,0.27569,0.5732,0.002773,0.002773,0.002773
367,817.628,0.07928,2.6805,0.21351,0.08385,0.87374,0.99912,1,0.995,0.966,0.93277,0.93333,0.94653,0.57206,0.21383,2.61538,0.20575,0.25355,0.56871,0.0027532,0.0027532,0.0027532
368,819.86,0.07983,2.75356,0.21926,0.08834,0.86236,0.99912,1,0.995,0.9802,0.94943,0.95,0.95715,0.58921,0.2102,2.59805,0.20151,0.23788,0.54786,0.0027334,0.0027334,0.0027334
369,822.079,0.08303,2.68984,0.21831,0.09011,0.87541,0.9991,1,0.995,0.98552,0.93249,0.93333,0.94811,0.58693,0.20685,2.59472,0.19584,0.23625,0.53864,0.0027136,0.0027136,0.0027136
370,824.286,0.08659,2.69841,0.21888,0.09023,0.86696,0.99911,1,0.995,0.98667,0.93268,0.93333,0.94944,0.5824,0.20761,2.60727,0.19336,0.24641,0.5512,0.0026938,0.0026938,0.0026938
371,826.463,0.0811,2.7011,0.21037,0.08781,0.8818,0.9991,1,0.995,0.98395,0.94928,0.95,0.95727,0.59165,0.21005,2.574,0.19404,0.23967,0.56291,0.002674,0.002674,0.002674
